event_date,event_location,fighter_1,fighter_2,result,method_main,method_detail,round,time,fighter_1_kd,fighter_1_str,fighter_1_td,fighter_1_sub,fighter_2_kd,fighter_2_str,fighter_2_td,fighter_2_sub,weight_class,fighter_1_record,fighter_1_height,fighter_1_weight,fighter_1_reach,fighter_1_stance,fighter_1_dob,fighter_1_slpm,fighter_1_str_acc,fighter_1_sapm,fighter_1_str_def,fighter_1_td_avg,fighter_1_td_acc,fighter_1_td_def,fighter_1_sub_avg,fighter_2_record,fighter_2_height,fighter_2_weight,fighter_2_reach,fighter_2_stance,fighter_2_dob,fighter_2_slpm,fighter_2_str_acc,fighter_2_sapm,fighter_2_str_def,fighter_2_td_avg,fighter_2_td_acc,fighter_2_td_def,fighter_2_sub_avg,fighter_1_born,fighter_1_gym,fighter_2_born,fighter_2_gym,fighter_1_ufcwins,fighter_1_ufcloss,fighter_2_ufcwins,fighter_2_ufcloss,fighter_1_active,fighter_2_active,fighter_1_wins,fighter_2_wins,fighter_1_age_at_fight,fighter_1_age_gap,fighter_1_current_age,fighter_1_draws,fighter_1_ig,fighter_1_losses,fighter_1_open_odds,fighter_1_reachheightadv,fighter_2_age_at_fight,fighter_2_current_age,fighter_2_draws,fighter_2_ig,fighter_2_losses,fighter_2_open_odds
2/3/2018,"Belem, Para, Brazil",Michel Prazeres,Desmond Green,win,U-DEC,,3,5:00,0,36,3,3,0,33,3,0,Lightweight,,"5' 6""",170 lbs.,"67""",Orthodox,7/25/1981,2.38,47%,2.51,57%,3.94,36%,47%,0.6,,"5' 10""",155 lbs.,"73""",Southpaw,10/11/1989,3.7,46%,2.51,69%,1.62,50%,75%,0,Brazil,Frankiko Team / Trator Team,United States,American Combat Club,7,2,1,1,FALSE,FALSE,26,23,36,8,43,0,33189,4,,,28,35,0,11549,8,
2/3/2018,"Belem, Para, Brazil",Timothy Johnson,Marcelo Golm,win,U-DEC,,3,5:00,0,77,0,0,0,59,0,0,Heavyweight,,"6' 3""",265 lbs.,"77""",Southpaw,3/13/1985,3.43,45%,3.08,44%,1.09,24%,69%,0,,"6' 3""",249 lbs.,"75""",Orthodox,9/15/1992,4.27,58%,4.3,45%,0.45,50%,87%,0.5,United States,Academy of Combat Arts,#N/A,#N/A,3,3,1,0,FALSE,FALSE,12,6,32,7,40,0,1751,4,,,25,32,0,11176,3,
2/3/2018,"Belem, Para, Brazil",Douglas Silva de Andrade,Marlon Vera,win,U-DEC,,3,5:00,0,97,1,0,0,72,0,0,Bantamweight,,"5' 7""",135 lbs.,"68""",Orthodox,6/22/1985,3.54,38%,3.93,57%,0.55,42%,72%,0.2,,"5' 8""",135 lbs.,"70""",Switch,12/2/1992,4.27,49%,5.37,50%,0.51,39%,72%,0.8,Brazil,NFT Castanhal,Ecuador,#N/A,2,2,4,3,TRUE,TRUE,29,23,32,7,39,0,1751,6,165,,25,32,1,#N/A,10,-190
2/3/2018,"Belem, Para, Brazil",Thiago Santos,Anthony Smith,win,KO/TKO,Kick,2,1:03,2,58,0,0,0,10,1,0,Middleweight,,"6' 2""",205 lbs.,"76""",Orthodox,1/7/1984,3.72,48%,2.57,53%,0.88,33%,65%,0.1,,"6' 4""",205 lbs.,"76""",Orthodox,7/26/1988,3.19,49%,5.04,44%,0.44,22%,50%,0.6,#N/A,#N/A,United States,factoryX Muay Thai,8,4,4,2,FALSE,TRUE,22,38,34,5,41,0,529335,11,-255,,29,36,0,268134,22,210
2/3/2018,"Belem, Para, Brazil",Sergio Moraes,Tim Means,win,S-DEC,,3,5:00,0,87,0,0,1,129,0,0,Welterweight,,"6' 0""",170 lbs.,"72""",Orthodox,7/23/1982,2.42,42%,3.73,59%,1.2,38%,75%,0.4,,"6' 2""",170 lbs.,"75""",Orthodox,2/20/1984,5.04,49%,3.65,60%,1.14,40%,64%,0.2,Brazil,EvoluÃ§Ã£o Thai MMA,United States,Fit NHB,6,2,9,6,FALSE,TRUE,14,33,35,2,42,1,59972,6,165,,33,41,1,#N/A,17,-205
2/3/2018,"Belem, Para, Brazil",Alan Patrick,Damir Hadzovic,win,U-DEC,,3,5:00,0,28,9,0,0,20,0,1,Lightweight,,"5' 11""",155 lbs.,"74""",Southpaw,7/19/1983,1.82,40%,2.95,43%,3.01,33%,43%,0.3,,"5' 9""",155 lbs.,"70""",Orthodox,8/8/1986,3.34,47%,3.74,59%,0.91,54%,34%,0.1,Brazil,XGym,Bosnia,Arte Suave,4,1,1,1,FALSE,TRUE,15,14,34,3,41,0,353710,4,-250,,31,38,0,#N/A,8,200
2/3/2018,"Belem, Para, Brazil",Polyana Viana,Maia Stevenson,win,SUB,Rear Naked Choke,1,3:50,0,12,1,3,0,6,1,0,Women's Strawweight,,"5' 5""",115 lbs.,"67""",Orthodox,6/14/1992,2.74,40%,2.5,53%,0.75,33%,35%,1.7,,"5' 4""",115 lbs.,"62""",Orthodox,3/19/1982,1.57,54%,3.13,33%,3.91,100%,50%,0,Brazil,Chute Boxe Diego Lima,#N/A,#N/A,0,0,0,0,TRUE,FALSE,13,6,25,-10,32,0,1041798,8,-440,,35,43,0,#N/A,5,350
2/3/2018,"Belem, Para, Brazil",Iuri Alcantara,Joe Soto,win,KO/TKO,Punches,1,1:06,1,17,0,0,0,1,0,0,Bantamweight,,"5' 9""",135 lbs.,"71""",Southpaw,8/4/1980,2.72,45%,2.79,49%,1.44,62%,60%,0.8,,"5' 6""",135 lbs.,"65""",Orthodox,3/22/1987,3.36,41%,5.37,67%,0.85,21%,70%,1.9,#N/A,#N/A,United States,Nor-Cal Fighting Alliance,9,6,3,4,FALSE,FALSE,35,18,37,7,44,0,24659,10,,,30,38,0,1751,7,
2/3/2018,"Belem, Para, Brazil",Deiveson Figueiredo,Joseph Morales,win,KO/TKO,Punches,2,4:34,1,31,2,1,0,9,0,0,Flyweight,,"5' 5""",135 lbs.,"68""",Orthodox,12/18/1987,2.82,54%,3.64,49%,1.69,35%,58%,1.4,,"5' 6""",125 lbs.,"69""",Switch,8/22/1994,1.58,37%,1.72,60%,0.53,50%,23%,2.6,Brazil,Team Figueiredo,#N/A,#N/A,2,0,1,0,TRUE,TRUE,24,9,30,7,37,1,453100,5,,,23,30,0,#N/A,2,
1/27/2018,"Charlotte, North Carolina, USA",Jacare Souza,Derek Brunson,win,KO/TKO,Kick,1,3:50,1,9,0,0,0,8,0,0,Middleweight,,"6' 1""",185 lbs.,"72""",Orthodox,12/7/1979,2.53,47%,2.83,62%,2.57,39%,57%,1.3,,"6' 1""",185 lbs.,"77""",Southpaw,1/4/1984,3.51,47%,3.05,51%,3.14,33%,85%,0.6,#N/A,#N/A,United States,Brunsons MMA and Fitness,7,2,9,3,FALSE,TRUE,26,23,38,4,45,0,727877,10,,,34,41,0,239041,9,
1/27/2018,"Charlotte, North Carolina, USA",Andre Fili,Dennis Bermudez,win,S-DEC,,3,5:00,0,80,4,0,0,103,1,0,Featherweight,,"5' 11""",145 lbs.,"74""",Orthodox,6/25/1990,3.84,37%,4.15,51%,2.17,44%,70%,0.2,,"5' 6""",155 lbs.,"66""",Orthodox,12/13/1986,4.42,46%,3.07,59%,3.89,40%,82%,1.1,United States,Team Alpha Male,United States,Long Island MMA,5,4,9,5,TRUE,FALSE,24,17,27,-4,34,0,157416,12,130,,31,38,0,23472,9,-151
1/27/2018,"Charlotte, North Carolina, USA",Gregor Gillespie,Jordan Rinaldi,win,KO/TKO,Punches,1,4:46,0,34,1,0,0,7,0,0,Lightweight,,"5' 7""",155 lbs.,"71""",Orthodox,11/13/1986,3.74,52%,2.3,57%,6.86,48%,100%,0.8,,"5' 10""",145 lbs.,"72""",Orthodox,9/25/1987,1.56,35%,2.32,59%,1.45,35%,20%,1.2,United States,Long Island MMA,#N/A,#N/A,3,0,1,1,FALSE,FALSE,14,14,31,1,38,0,66664,1,,,30,37,0,#N/A,7,
1/27/2018,"Charlotte, North Carolina, USA",Drew Dober,Frank Camacho,win,U-DEC,,3,5:00,0,145,0,0,0,106,3,0,Welterweight,,"5' 8""",155 lbs.,"70""",Southpaw,10/19/1988,4.36,40%,4.33,51%,0.66,17%,56%,0.1,,"5' 10""",155 lbs.,"73""",Orthodox,5/18/1989,6.56,46%,7.44,51%,1.11,31%,73%,0,United States,#N/A,#N/A,#N/A,4,4,1,1,TRUE,FALSE,27,22,29,1,36,0,115596,15,-141,,28,36,0,#N/A,10,120
1/27/2018,"Charlotte, North Carolina, USA",King Green,Erik Koch,win,U-DEC,,3,5:00,0,110,1,0,0,56,1,0,Lightweight,,"5' 10""",155 lbs.,"71""",Orthodox,9/9/1986,6.4,52%,3.72,62%,1.22,39%,74%,0.3,,"5' 10""",170 lbs.,"71""",Southpaw,10/4/1988,2.33,42%,2.82,47%,1.02,42%,81%,1,United States,Pinnacle MMA,United States,Hybrid Faction,4,3,4,4,TRUE,FALSE,32,16,31,2,38,1,#N/A,17,,,29,36,0,8348,6,
1/27/2018,"Charlotte, North Carolina, USA",Mirsad Bektic,Godofredo Pepey,win,KO/TKO,Punch,1,2:47,1,12,0,0,0,5,0,0,Featherweight,,"5' 8""",145 lbs.,"70""",Orthodox,2/16/1991,2.43,41%,1.8,57%,3.98,52%,92%,0.4,,"5' 7""",145 lbs.,"73""",Orthodox,7/2/1987,2.32,38%,3.23,47%,0.37,7%,35%,1.5,Bosnia,Tristar Gym,#N/A,#N/A,4,1,5,5,FALSE,FALSE,13,13,26,-4,34,0,#N/A,4,,,30,37,0,#N/A,6,
1/27/2018,"Charlotte, North Carolina, USA",Katlyn Cerminara,Mara Romero Borella,win,U-DEC,,3,5:00,0,68,0,1,0,79,1,0,Women's Flyweight,,"5' 9""",125 lbs.,"68""",Orthodox,12/28/1988,4.58,34%,4.48,62%,0.31,15%,50%,0.3,,"5' 6""",125 lbs.,"69""",Orthodox,6/3/1986,2.54,37%,2.48,71%,1.83,44%,66%,0.2,United States,Allstar Brazilian Jiu-Jitsu,Italy,Mixed Martial PRO Team,2,1,1,0,TRUE,FALSE,18,12,29,-2,36,0,84838,6,,,31,39,0,#N/A,9,
1/27/2018,"Charlotte, North Carolina, USA",Randa Markos,Juliana Lima,win,U-DEC,,3,5:00,0,46,2,0,0,18,1,0,Women's Strawweight,,"5' 4""",115 lbs.,"63""",Orthodox,8/10/1985,2.97,43%,3.1,58%,1.12,28%,52%,0.2,,"5' 5""",115 lbs.,"65""",Orthodox,3/15/1982,1.94,44%,2.11,55%,1.72,31%,70%,0,Iraq,Tristar Gym,#N/A,#N/A,3,4,3,3,FALSE,FALSE,11,9,32,-3,39,1,89244,12,,,35,43,0,#N/A,5,
1/27/2018,"Charlotte, North Carolina, USA",Ji Yeon Kim,Justine Kish,win,S-DEC,,3,5:00,0,68,0,0,0,96,0,0,Women's Flyweight,,"5' 7""",125 lbs.,"72""",Orthodox,10/18/1989,5.37,36%,5.41,56%,0,0%,50%,0.1,,"5' 5""",125 lbs.,"64""",Orthodox,4/13/1988,4.51,48%,4.59,57%,0.87,33%,50%,0.1,South Korea,#N/A,Russia,Gym-O,0,1,2,1,TRUE,FALSE,9,7,28,-1,35,2,#N/A,7,140,,29,37,0,12544,4,-163
1/27/2018,"Charlotte, North Carolina, USA",Vinc Pichel,Joaquim Silva,win,U-DEC,,3,5:00,0,60,1,0,0,45,0,0,Lightweight,,"5' 10""",155 lbs.,"72""",Orthodox,11/23/1982,3.78,46%,3.17,54%,2.5,51%,31%,0.2,,"5' 8""",155 lbs.,"69""",Southpaw,2/5/1989,3.66,43%,4.53,53%,0.39,50%,69%,0.8,United States,Big John McCarthy's Ultimate Training Academy,Brazil,EvoluÃ§Ã£o Thai MMA,3,1,3,0,TRUE,TRUE,14,13,35,7,42,0,14653,5,110,,28,36,0,143905,6,-135
1/27/2018,"Charlotte, North Carolina, USA",Niko Price,George Sullivan,win,SUB,Rear Naked Choke,2,4:21,0,24,2,3,0,21,1,0,Welterweight,,"6' 0""",170 lbs.,"76""",Orthodox,9/29/1989,5.21,42%,5.58,48%,1.04,29%,52%,0.7,,"6' 0""",170 lbs.,"73""",Orthodox,3/13/1981,3.53,39%,2.42,57%,1.37,20%,38%,0.7,United States,Fight Me Combat Sports,#N/A,#N/A,2,1,3,2,TRUE,FALSE,16,17,28,-8,35,0,95211,8,-365,,36,44,0,#N/A,7,295
1/27/2018,"Charlotte, North Carolina, USA",Cory Sandhagen,Austin Arnett,win,KO/TKO,Punches,2,3:48,1,80,1,0,0,32,1,0,Featherweight,,"5' 11""",135 lbs.,"70""",Switch,4/20/1992,5.06,45%,3.34,56%,1.28,34%,63%,0.3,,"6' 0""",145 lbs.,"72""",Orthodox,10/22/1991,4.52,41%,6.38,62%,0.44,18%,57%,0.2,United States,Elevation Fight Team,#N/A,#N/A,0,0,0,0,TRUE,FALSE,18,16,25,-1,33,0,27967,5,-200,,26,33,0,#N/A,6,167
1/20/2018,"Boston, Massachusetts, USA",Stipe Miocic,Francis Ngannou,win,U-DEC,,5,5:00,0,70,6,0,0,21,0,1,Heavyweight,,"6' 4""",240 lbs.,"80""",Orthodox,8/19/1982,4.67,52%,4.01,52%,1.74,34%,65%,0,,"6' 4""",250 lbs.,"83""",Orthodox,9/5/1986,2.33,41%,2.16,41%,0.76,62%,71%,0.3,United States ,#N/A,#N/A,#N/A,11,2,6,0,TRUE,FALSE,20,17,35,4,42,0,1806089,5,110,,31,38,0,7298441,3,-144
1/20/2018,"Boston, Massachusetts, USA",Daniel Cormier,Volkan Oezdemir,win,KO/TKO,Punches,2,2:00,0,32,2,1,0,38,0,0,Light Heavyweight,,"5' 11""",235 lbs.,"72""",Orthodox,3/20/1979,4.25,52%,2.92,54%,1.83,44%,80%,0.4,,"6' 2""",205 lbs.,"75""",Orthodox,9/19/1989,4.95,48%,4.22,55%,0.5,29%,80%,0.1,United States,American Kickboxing Academy,Switzerland,Fight Move Academy,8,1,3,0,FALSE,TRUE,22,20,38,10,46,0,4261727,3,-345,,28,35,0,116179,8,280
1/20/2018,"Boston, Massachusetts, USA",Calvin Kattar,Shane Burgos,win,KO/TKO,Punch,3,0:32,1,85,0,0,0,89,0,0,Featherweight,,"5' 11""",145 lbs.,"72""",Orthodox,3/26/1988,4.6,38%,6.62,53%,0.36,29%,77%,0.1,,"5' 11""",145 lbs.,"75""",Orthodox,3/19/1991,7.4,52%,6.78,56%,0.43,44%,91%,0.4,United States,New England Cartel,#N/A,#N/A,1,1,3,0,TRUE,FALSE,23,15,29,3,37,0,200689,9,190,,26,34,0,52043,3,-250
1/20/2018,"Boston, Massachusetts, USA",Gian Villante,Francimar Barroso,win,S-DEC,,3,5:00,0,74,0,0,0,74,0,0,Light Heavyweight,,"6' 3""",230 lbs.,"76""",Orthodox,8/18/1985,4.38,44%,5.47,55%,0.45,23%,83%,0,,"6' 1""",205 lbs.,"75""",Orthodox,2/28/1980,2.77,52%,3.07,59%,2.22,24%,83%,0,#N/A,#N/A,#N/A,#N/A,5,6,4,3,FALSE,FALSE,17,19,32,-5,39,0,19752,14,,,37,45,0,#N/A,7,
1/20/2018,"Boston, Massachusetts, USA",Rob Font,Thomas Almeida,win,KO/TKO,Kick,2,2:24,2,41,1,0,0,24,0,0,Bantamweight,,"5' 8""",135 lbs.,"71""",Orthodox,6/25/1987,5.49,46%,3.67,57%,0.79,34%,42%,0.4,,"5' 7""",145 lbs.,"70""",Southpaw,7/31/1991,4.84,43%,4.93,61%,0.17,14%,75%,0,United States,New England Cartel,#N/A,#N/A,4,2,5,2,TRUE,FALSE,22,22,30,4,37,0,60181,8,120,,26,33,0,#N/A,5,-145
1/20/2018,"Boston, Massachusetts, USA",Kyle Bochniak,Brandon Davis,win,U-DEC,,3,5:00,0,33,3,0,0,38,1,0,Featherweight,,"5' 7""",145 lbs.,"70""",Orthodox,2/5/1987,2.63,31%,5.11,58%,1.14,15%,62%,0,,"5' 10""",135 lbs.,"72""",Orthodox,5/8/1990,4.68,35%,4.62,58%,0.74,42%,57%,0.1,United States,Lauzon Mixed Martial Arts,United States,"American Top Team Dâ€™Iberville, MS",1,2,0,0,FALSE,TRUE,8,14,30,3,38,0,#N/A,5,120,,27,35,0,61134,10,-140
1/20/2018,"Boston, Massachusetts, USA",Abdul Razak Alhassan,Sabah Homasi,win,KO/TKO,Punch,1,3:47,1,13,0,0,0,8,1,0,Welterweight,,"5' 10""",185 lbs.,"73""",Orthodox,8/11/1985,3.64,49%,4.01,54%,0.84,33%,51%,0.2,,"6' 0""",170 lbs.,"72""",Orthodox,10/19/1988,4.98,48%,6.91,47%,2.8,50%,66%,0,United States,Fortis MMA,#N/A,#N/A,2,1,0,2,TRUE,FALSE,12,11,32,3,39,0,54043,7,-210,,29,36,0,#N/A,8,168
1/20/2018,"Boston, Massachusetts, USA",Dustin Ortiz,Alexandre Pantoja,win,U-DEC,,3,5:00,0,36,7,0,0,19,1,2,Flyweight,,"5' 5""",125 lbs.,"65""",Orthodox,12/25/1988,2.94,44%,2.17,56%,3.01,36%,52%,0.1,,"5' 5""",125 lbs.,"67""",Orthodox,4/16/1990,4.41,50%,3.92,50%,2.74,47%,68%,0.9,United States,Nashville MMA Training Camp,Brazil,American Top Team,6,5,2,0,FALSE,TRUE,19,29,29,2,36,0,200689,8,-135,,27,35,0,10610139,5,109
1/20/2018,"Boston, Massachusetts, USA",Julio Arce,Dan Ige,win,U-DEC,,3,5:00,0,72,0,0,0,35,1,0,Featherweight,,"5' 7""",145 lbs.,"70""",Southpaw,10/27/1989,4.36,36%,3.05,68%,0.46,28%,96%,0.3,,"5' 7""",145 lbs.,"71""",Orthodox,8/6/1991,3.67,45%,3.55,56%,0.94,25%,58%,0.2,United States,Tiger Schulmann's Mixed Martial Arts,United States,Xtreme Couture,0,0,0,1,TRUE,TRUE,19,19,28,2,35,0,17255,6,-147,,26,33,0,12620,9,120
1/20/2018,"Boston, Massachusetts, USA",Enrique Barzola,Matt Bessette,win,U-DEC,,3,5:00,0,55,5,0,0,43,0,0,Featherweight,,"5' 7""",145 lbs.,"70""",Orthodox,4/28/1989,3.91,41%,2.97,68%,4.2,45%,66%,0.3,,"5' 10""",145 lbs.,"70""",Orthodox,12/28/1984,4.36,41%,4.45,58%,0.64,28%,61%,0.3,Peru,American Kickboxing Academy,#N/A,#N/A,3,1,0,0,FALSE,FALSE,17,22,28,-5,36,2,45818,5,,,33,40,0,#N/A,9,
1/20/2018,"Boston, Massachusetts, USA",Islam Makhachev,Gleison Tibau,win,KO/TKO,Punch,1,0:57,1,3,0,0,0,2,0,0,Lightweight,,"5' 10""",155 lbs.,"70""",Southpaw,10/27/1991,2.63,58%,1.55,61%,3.2,53%,90%,1.1,,"5' 10""",155 lbs.,"71""",Southpaw,10/7/1983,1.95,31%,2.51,63%,4.08,53%,92%,0.8,Russia,Fightspirit Team,#N/A,#N/A,3,1,16,10,TRUE,FALSE,27,33,26,-8,33,0,10621076,1,-300,,34,41,0,#N/A,14,245
1/14/2018,"St. Louis, Missouri, USA",Jeremy Stephens,Dooho Choi,win,KO/TKO,Punch,2,2:36,1,49,0,0,0,44,0,0,Featherweight,,"5' 9""",155 lbs.,"71""",Orthodox,5/25/1986,3.15,40%,3.14,58%,1.11,38%,62%,0.4,,"5' 10""",145 lbs.,"70""",Orthodox,4/10/1991,4.67,56%,4.02,56%,1.43,53%,47%,0.6,United States,Alliance MMA,South Korea ,Busan Team MAD,13,13,3,1,TRUE,TRUE,28,16,31,5,39,0,64564,20,,,26,34,1,#N/A,4,
1/14/2018,"St. Louis, Missouri, USA",Jessica-Rose Clark,Paige VanZant,win,U-DEC,,3,5:00,0,55,2,1,0,54,0,0,Women's Flyweight,,"5' 5""",135 lbs.,"64""",Orthodox,11/28/1987,3.73,51%,3.51,58%,1.66,42%,62%,0.3,,"5' 4""",115 lbs.,"65""",Orthodox,3/26/1994,3.35,52%,2.62,42%,1.27,33%,34%,1,Australia,Combat Sports Academy,#N/A,#N/A,1,0,4,2,TRUE,FALSE,11,8,30,7,37,0,452682,9,100,,23,31,0,669417,5,-127
1/14/2018,"St. Louis, Missouri, USA",Kamaru Usman,Emil Meek,win,U-DEC,,3,5:00,0,50,8,0,0,30,0,2,Welterweight,,"6' 0""",170 lbs.,"76""",Switch,5/11/1987,4.36,52%,2.74,54%,2.82,45%,89%,0.1,,"5' 11""",170 lbs.,"74""",Switch,8/20/1988,2.52,39%,2.53,38%,0.25,33%,47%,1,Nigeria,ONX Sports,#N/A,#N/A,6,0,1,0,TRUE,FALSE,20,9,30,1,38,0,538760,4,-750,,29,36,1,76052,5,470
1/14/2018,"St. Louis, Missouri, USA",Darren Elkins,Michael Johnson,win,SUB,Rear Naked Choke,2,2:22,0,18,1,1,0,45,0,0,Featherweight,,"5' 10""",145 lbs.,"71""",Orthodox,5/16/1984,3.4,38%,3.34,51%,2.87,34%,56%,1.1,,"5' 10""",155 lbs.,"73""",Southpaw,6/4/1986,4.23,39%,3.8,58%,0.61,40%,81%,0,United States,#N/A,United States,Kill Cliff FC,13,4,10,8,TRUE,TRUE,29,24,33,2,41,0,56257,12,170,,31,39,0,25,19,-210
1/14/2018,"St. Louis, Missouri, USA",James Krause,Alex White,win,U-DEC,,3,5:00,0,35,3,2,0,56,1,0,Lightweight,,"6' 2""",170 lbs.,"73""",Orthodox,6/4/1986,4.79,49%,4.11,61%,0.96,18%,59%,0.9,,"6' 0""",155 lbs.,"71""",Southpaw,10/22/1988,3.76,42%,3.07,60%,0.92,28%,71%,0.5,United States,Glory MMA and Fitness,#N/A,#N/A,5,3,3,3,FALSE,FALSE,28,13,31,2,39,0,82098,9,,,29,36,0,1751,6,
1/14/2018,"St. Louis, Missouri, USA",Marco Polo Reyes,Matt Frevola,win,KO/TKO,Punch,1,1:00,2,18,0,0,0,9,0,0,Lightweight,,"5' 11""",155 lbs.,"71""",Orthodox,11/7/1984,6,37%,5.52,59%,0,0%,46%,0,,"5' 9""",155 lbs.,"71""",Orthodox,6/11/1990,3.37,40%,3.69,57%,2.39,39%,36%,1,Mexico,BULLS Combat Team,United States,Gracie Tampa South,3,1,0,0,FALSE,TRUE,8,11,33,6,40,0,591839,7,172,,27,35,1,46345,5,-202
1/14/2018,"St. Louis, Missouri, USA",Irene Aldana,Talita Bernardo,win,U-DEC,,3,5:00,0,70,1,0,0,46,1,0,Women's Bantamweight,,"5' 9""",135 lbs.,"68""",Orthodox,3/26/1988,5.19,39%,6.64,56%,0.15,50%,77%,0.2,,"5' 4""",135 lbs.,"68""",Orthodox,3/4/1987,3.12,42%,4.04,55%,1.62,22%,28%,0.5,Mexico,Lobo Gym MMA,#N/A,#N/A,0,2,0,1,TRUE,FALSE,15,6,29,-1,37,0,538545,8,-145,,30,38,0,#N/A,4,115
1/14/2018,"St. Louis, Missouri, USA",Kyung Ho Kang,Guido Cannetti,win,SUB,Triangle Choke,1,4:53,0,3,1,1,0,19,1,0,Bantamweight,,"5' 9""",135 lbs.,"73""",Orthodox,9/9/1987,3.13,47%,3.32,54%,1.97,50%,68%,0.8,,"5' 6""",135 lbs.,"68""",Southpaw,12/19/1979,3.44,55%,2.84,51%,2.27,55%,64%,0.4,South Korea,Busan Team MAD,Argentina,Our Town MMA,2,1,1,1,TRUE,TRUE,19,10,30,-8,37,0,24873,11,-300,,38,45,0,88631,8,245
1/14/2018,"St. Louis, Missouri, USA",Jessica Eye,Kalindra Faria,win,S-DEC,,3,5:00,0,25,3,6,0,38,1,1,Women's Flyweight,,"5' 6""",125 lbs.,"66""",Orthodox,7/27/1986,3.86,37%,4.19,55%,0.58,40%,57%,0.5,,"5' 7""",125 lbs.,--,Switch,7/23/1986,2.23,56%,1.44,45%,1.31,66%,20%,0.7,United States,#N/A,#N/A,#N/A,1,5,0,1,FALSE,FALSE,15,18,31,0,38,0,163284,11,-135,,31,38,1,#N/A,8,110
1/14/2018,"St. Louis, Missouri, USA",JJ Aldrich,Danielle Taylor,win,U-DEC,,3,5:00,0,54,1,0,0,38,0,0,Women's Strawweight,,"5' 5""",125 lbs.,"67""",Southpaw,9/29/1992,3.96,47%,4.32,61%,0.75,26%,67%,0,,"5' 0""",115 lbs.,"60""",Orthodox,10/25/1989,2.75,29%,3.31,71%,0.2,20%,70%,0.2,United States,#N/A,#N/A,#N/A,1,1,2,1,TRUE,FALSE,14,9,25,-3,32,0,18731,7,-130,,28,35,0,#N/A,4,105
1/14/2018,"St. Louis, Missouri, USA",Mads Burnell,Mike Santiago,win,U-DEC,,3,5:00,0,20,3,1,0,51,3,2,Featherweight,,"5' 8""",145 lbs.,"69""",Orthodox,3/6/1994,1.28,41%,2.71,51%,3.45,47%,22%,0.4,,"5' 10""",145 lbs.,"69""",Orthodox,7/28/1989,3.44,49%,3.58,36%,2.66,50%,53%,1.1,#N/A,#N/A,#N/A,#N/A,0,1,0,1,FALSE,FALSE,9,19,23,-5,31,0,#N/A,3,,,28,35,0,#N/A,12,
12/30/2017,"Las Vegas, Nevada, USA",Cristiane Justino,Holly Holm,win,U-DEC,,5,5:00,0,118,0,0,0,44,0,0,Women's Featherweight,,"5' 8""",145 lbs.,"68""",Orthodox,7/9/1985,7.28,52%,2.25,64%,0.66,55%,94%,0.4,,"5' 8""",135 lbs.,"69""",Southpaw,10/17/1981,3.13,40%,2.92,55%,0.87,30%,76%,0.1,#N/A,#N/A,United States,Jackson Wink MMA Academy,3,0,4,3,FALSE,TRUE,21,15,32,-4,39,0,35140,2,-325,,36,43,0,2556599,7,250
12/30/2017,"Las Vegas, Nevada, USA",Khabib Nurmagomedov,Edson Barboza,win,U-DEC,,3,5:00,0,89,4,0,0,25,0,0,Lightweight,,"5' 10""",155 lbs.,"70""",Orthodox,9/20/1988,4.1,48%,1.75,65%,5.32,48%,84%,0.8,,"5' 11""",145 lbs.,"75""",Orthodox,1/21/1986,4.11,44%,4.65,56%,0.45,50%,72%,0.1,Soviet Union,American Kickboxing Academy,Brazil,American Top Team,8,0,13,4,FALSE,TRUE,29,24,29,-2,36,0,39899760,0,-410,,31,39,0,3049054,12,295
12/30/2017,"Las Vegas, Nevada, USA",Dan Hooker,Marc Diakiese,win,SUB,Guillotine Choke,3,0:42,0,17,2,1,0,24,0,0,Lightweight,,"6' 0""",155 lbs.,"75""",Switch,2/13/1990,5.03,48%,4.72,51%,0.73,34%,78%,0.3,,"5' 10""",155 lbs.,"73""",Orthodox,3/16/1993,2.54,40%,2.64,52%,3.29,43%,66%,0,New Zealand,City Kickboxing,Democratic Republic of Congo,Great Britain Top Team,4,3,3,1,TRUE,TRUE,24,17,27,3,35,0,861084,12,163,,24,32,0,96187,7,-190
12/30/2017,"Las Vegas, Nevada, USA",Carla Esparza,Cynthia Calvillo,win,U-DEC,,3,5:00,0,48,2,1,0,38,1,0,Women's Strawweight,,"5' 1""",115 lbs.,"63""",Orthodox,10/10/1987,2.19,39%,2.87,54%,3.28,36%,47%,0.3,,"5' 4""",115 lbs.,"64""",Orthodox,7/13/1987,4.41,38%,4.12,64%,1.8,44%,77%,0.8,United States,Team Oyama,United States,#N/A,3,2,3,0,TRUE,TRUE,20,9,30,0,37,0,179324,8,170,,30,37,1,146896,6,-220
12/30/2017,"Las Vegas, Nevada, USA",Neil Magny,Carlos Condit,win,U-DEC,,3,5:00,0,32,6,0,0,37,0,0,Welterweight,,"6' 3""",170 lbs.,"80""",Orthodox,8/3/1987,3.43,46%,2.48,51%,2.12,38%,53%,0.2,,"6' 2""",170 lbs.,"75""",Orthodox,4/26/1984,3.66,39%,2.67,55%,0.59,46%,38%,1,United States,Pound 4 Pound Muay Thai,United States,Jackson Wink MMA Academy,12,5,7,6,TRUE,FALSE,29,32,30,-3,37,0,63549,14,110,,33,41,0,79525,14,-130
